loss,psnr,ssim,mse,mae,sobel_loss,val_loss,val_psnr,val_ssim,val_mse,val_mae,val_sobel_loss,lr
0.8431922793388367,22.83976173400879,0.42550092935562134,453.1130065917969,14.179200172424316,7977.67431640625,0.5498461723327637,23.528825759887695,0.4586926996707916,315.7200012207031,11.979999542236328,6451.76318359375,1e-04
0.2788899838924408,22.144439697265625,0.398303747177124,467.7705078125,15.055299758911133,9496.134765625,0.31305763125419617,20.7283878326416,0.34256699681282043,575.8200073242188,17.059999465942383,12050.0751953125,1e-04
0.22280727326869965,19.50227928161621,0.2897968888282776,827.4490966796875,20.952199935913086,16966.197265625,0.1781078279018402,18.077186584472656,0.25211793184280396,1050.8299560546875,23.809999465942383,21287.2109375,1e-04
0.19293278455734253,17.450708389282227,0.22523567080497742,1310.614013671875,26.88159942626953,26227.03125,0.21850498020648956,16.330270767211914,0.2052922397851944,1571.93994140625,29.420000076293945,30722.759765625,1e-04
0.17515473067760468,16.179840087890625,0.19161923229694366,1753.95556640625,31.308900833129883,34301.83203125,0.22683396935462952,15.310608863830566,0.18062913417816162,1990.4200439453125,33.290000915527344,38050.19140625,1e-04
0.16676025092601776,15.416108131408691,0.17327897250652313,2093.4375,34.338401794433594,40365.84375,0.11185701191425323,14.659996032714844,0.16615261137485504,2316.25,35.939998626708984,43571.36328125,1e-04
0.15209048986434937,14.833467483520508,0.16036808490753174,2402.5703125,36.80139923095703,45731.16796875,0.11125598102807999,14.086870193481445,0.15423694252967834,2646.669921875,38.41999816894531,49065.62109375,1e-04
0.1404334157705307,14.40568733215332,0.1518077701330185,2657.72509765625,38.69490051269531,50188.16796875,0.08041027933359146,13.694300651550293,0.14619819819927216,2900.179931640625,40.220001220703125,53291.18359375,1e-04
