loss,psnr,ssim,mse,mae,sobel_loss,val_loss,val_psnr,val_ssim,val_mse,val_mae,val_sobel_loss,lr
20.663637161254883,20.548147201538086,0.43745458126068115,985.6599731445312,19.940000534057617,7660.54052734375,10.225752830505371,24.452014923095703,0.6417279243469238,301.1199951171875,9.600000381469727,5242.7294921875,1e-04
10.904205322265625,24.372983932495117,0.6883507370948792,352.3399963378906,10.319999694824219,5448.00048828125,8.196123123168945,26.104656219482422,0.737596333026886,219.52999877929688,7.650000095367432,4352.94091796875,1e-04
9.500884056091309,25.47271728515625,0.7471797466278076,283.8999938964844,8.899999618530273,4810.25732421875,7.538076400756836,26.917869567871094,0.7730910778045654,185.99000549316406,6.96999979019165,3861.753662109375,1e-04
8.73971176147461,26.326093673706055,0.7734849452972412,244.0800018310547,8.15999984741211,4376.5830078125,7.0200653076171875,27.488147735595703,0.7923064231872559,167.77000427246094,6.400000095367432,3600.163330078125,1e-04
7.802200794219971,27.4050350189209,0.7942968606948853,198.55999755859375,7.239999771118164,3718.76708984375,6.9179558753967285,27.729604721069336,0.8010002970695496,160.0399932861328,6.320000171661377,3483.564453125,1e-04
7.420200824737549,28.13751792907715,0.809989333152771,189.3000030517578,6.920000076293945,3746.84912109375,6.7139716148376465,27.953325271606445,0.8083854913711548,154.1199951171875,6.150000095367432,3392.468017578125,1e-04
7.949020862579346,27.909217834472656,0.7983784675598145,195.8000030517578,7.340000152587891,3894.116455078125,6.674377918243408,28.08843421936035,0.8111357092857361,149.9199981689453,6.139999866485596,3305.981201171875,1e-04
7.541864395141602,28.435911178588867,0.8016555905342102,189.0800018310547,6.940000057220459,3861.3662109375,6.392714977264404,28.306415557861328,0.8165666460990906,145.72000122070312,5.900000095367432,3246.591552734375,1e-04
6.95851993560791,29.306169509887695,0.8173947930335999,170.24000549316406,6.420000076293945,3520.1640625,6.358422756195068,28.391878128051758,0.8183951377868652,143.41000366210938,5.860000133514404,3198.82568359375,1e-04
6.828890323638916,29.493253707885742,0.8211013078689575,159.1199951171875,6.260000228881836,3325.8701171875,6.634353160858154,28.28009605407715,0.8100512623786926,143.86000061035156,6.099999904632568,3168.4248046875,1e-04
6.999272346496582,29.588685989379883,0.8197116851806641,170.0,6.460000038146973,3580.581298828125,6.314335823059082,28.520099639892578,0.8221912980079651,139.92999267578125,5.809999942779541,3128.503662109375,1e-04
6.900102615356445,29.823585510253906,0.8192245960235596,163.89999389648438,6.360000133514404,3469.77490234375,6.300493240356445,28.548828125,0.8247406482696533,138.85000610351562,5.769999980926514,3104.936767578125,1e-04
6.950854301452637,29.886648178100586,0.8181593418121338,165.02000427246094,6.400000095367432,3527.118408203125,6.417564868927002,28.511056900024414,0.8196958303451538,138.9600067138672,5.880000114440918,3095.5283203125,1e-04
6.779986381530762,30.153953552246094,0.8245238661766052,163.02000427246094,6.179999828338623,3505.038330078125,6.227563381195068,28.646381378173828,0.827577531337738,136.8800048828125,5.679999828338623,3075.074951171875,1e-04
6.627931118011475,30.19952392578125,0.8267813324928284,156.60000610351562,6.039999961853027,3398.45556640625,6.155941963195801,28.695201873779297,0.8284388780593872,136.0,5.579999923706055,3062.727294921875,1e-04
6.822688579559326,30.05078887939453,0.8214985132217407,159.39999389648438,6.21999979019165,3423.4853515625,6.320469856262207,28.62506103515625,0.8275468945503235,136.75999450683594,5.730000019073486,3057.675537109375,1e-04
6.681633472442627,30.124570846557617,0.8295972943305969,152.33999633789062,6.059999942779541,3235.59912109375,6.293344020843506,28.641094207763672,0.8252481818199158,136.05999755859375,5.71999979019165,3051.7421875,1e-04
6.4752583503723145,30.66065216064453,0.8317961692810059,145.27999877929688,5.880000114440918,3119.18408203125,6.1194000244140625,28.747154235839844,0.8288246989250183,134.92999267578125,5.599999904632568,3046.1484375,1e-04
6.641110897064209,30.437700271606445,0.8288571834564209,159.39999389648438,6.059999942779541,3472.632568359375,6.050731658935547,28.78631591796875,0.8299543857574463,134.4199981689453,5.489999771118164,3045.428466796875,1e-04
6.665926456451416,30.327455520629883,0.8214555382728577,155.86000061035156,6.139999866485596,3379.58251953125,6.08731746673584,28.772642135620117,0.830018937587738,134.47000122070312,5.53000020980835,3040.9140625,1e-04
6.540137767791748,30.591262817382812,0.8278560638427734,153.66000366210938,6.059999942779541,3349.16650390625,6.0262837409973145,28.811216354370117,0.8313024044036865,134.07000732421875,5.46999979019165,3037.861328125,5e-05
6.375381946563721,30.908184051513672,0.8312432169914246,149.66000366210938,5.860000133514404,3264.5693359375,6.016144275665283,28.819599151611328,0.8316056132316589,133.89999389648438,5.46999979019165,3036.692138671875,5e-05
6.36527156829834,31.035097122192383,0.8305578827857971,147.66000366210938,5.78000020980835,3244.572265625,6.034174919128418,28.817760467529297,0.8315881490707397,133.77000427246094,5.489999771118164,3033.056640625,5e-05
6.619555473327637,30.685680389404297,0.8263866901397705,159.36000061035156,6.079999923706055,3492.1640625,6.019504547119141,28.82992172241211,0.8320345282554626,133.6199951171875,5.46999979019165,3030.65283203125,5e-05
6.362911224365234,31.075258255004883,0.830902636051178,149.33999633789062,5.71999979019165,3256.056884765625,6.005732536315918,28.836219787597656,0.8321762681007385,133.5800018310547,5.460000038146973,3029.909423828125,5e-05
