loss,psnr,ssim,mse,mae,sobel_loss,val_loss,val_psnr,val_ssim,val_mse,val_mae,val_sobel_loss,lr
20.39415740966797,20.82550811767578,0.45957037806510925,964.02001953125,19.579999923706055,6810.08056640625,9.716742515563965,24.833999633789062,0.663105309009552,281.8900146484375,9.130000114440918,5081.31494140625,1e-04
10.611597061157227,24.605310440063477,0.6954236626625061,330.7799987792969,10.119999885559082,5262.92431640625,8.399045944213867,26.12481689453125,0.7391493916511536,217.11000061035156,7.849999904632568,4301.7119140625,1e-04
9.318299293518066,25.624155044555664,0.743344783782959,264.70001220703125,8.720000267028809,4588.17919921875,7.4232096672058105,26.983083724975586,0.7723086476325989,185.47000122070312,6.800000190734863,3886.683349609375,1e-04
8.694559097290039,26.511062622070312,0.7730826735496521,240.83999633789062,8.140000343322754,4418.44775390625,8.003353118896484,26.959165573120117,0.7737090587615967,180.0500030517578,7.440000057220459,3669.256591796875,1e-04
8.342073440551758,27.29033660888672,0.7833036780357361,219.0800018310547,7.800000190734863,4225.6533203125,6.907983779907227,27.686622619628906,0.7972926497459412,162.47000122070312,6.369999885559082,3532.281982421875,1e-04
7.670706748962402,27.9069766998291,0.7961452007293701,191.6199951171875,7.039999961853027,3746.56494140625,6.759000301361084,27.888364791870117,0.8034518957138062,156.85000610351562,6.210000038146973,3443.56591796875,1e-04
7.619562149047852,28.34589195251465,0.8011167049407959,193.0,7.119999885559082,3905.194580078125,6.567958354949951,28.095075607299805,0.810538113117218,151.41000366210938,6.050000190734863,3350.667724609375,1e-04
7.468169689178467,28.822301864624023,0.8063954710960388,185.5,6.940000057220459,3747.062255859375,7.6870646476745605,27.57257652282715,0.803295373916626,157.52000427246094,6.96999979019165,3266.36572265625,1e-04
7.510171413421631,28.96849822998047,0.8061310648918152,176.97999572753906,6.900000095367432,3569.50341796875,6.394257068634033,28.356691360473633,0.8177060484886169,144.52999877929688,5.889999866485596,3218.8056640625,1e-04
6.965112686157227,29.51449966430664,0.817237377166748,168.17999267578125,6.460000038146973,3537.086669921875,6.3227858543396,28.449052810668945,0.8209422826766968,142.2100067138672,5.75,3172.863037109375,1e-04
6.996682167053223,29.584884643554688,0.8189605474472046,168.94000244140625,6.400000095367432,3523.840087890625,6.386420249938965,28.464197158813477,0.8216922879219055,140.8699951171875,5.880000114440918,3133.964599609375,1e-04
6.762230396270752,29.997394561767578,0.8222301006317139,162.39999389648438,6.119999885559082,3430.4765625,6.2081804275512695,28.593294143676758,0.8254547715187073,138.6999969482422,5.630000114440918,3110.23583984375,1e-04
7.140341758728027,29.557636260986328,0.8156269788742065,172.24000549316406,6.619999885559082,3676.859375,6.212011337280273,28.622594833374023,0.8260416388511658,137.75999450683594,5.630000114440918,3090.96240234375,1e-04
6.735931873321533,30.09677505493164,0.8226734399795532,156.63999938964844,6.139999866485596,3308.633544921875,6.256771087646484,28.625022888183594,0.8257010579109192,137.30999755859375,5.71999979019165,3077.405517578125,1e-04
6.505695819854736,30.247570037841797,0.8284453749656677,149.8800048828125,5.900000095367432,3223.92626953125,6.166660308837891,28.683818817138672,0.8287088871002197,136.3000030517578,5.590000152587891,3067.701171875,1e-04
6.690268516540527,30.22699546813965,0.8270784020423889,157.55999755859375,6.119999885559082,3388.586669921875,6.241436004638672,28.66427993774414,0.8276572227478027,136.3000030517578,5.690000057220459,3060.5771484375,1e-04
6.8363189697265625,30.1030216217041,0.8220441341400146,161.22000122070312,6.320000171661377,3506.493408203125,6.096678256988525,28.738550186157227,0.8297421932220459,135.2899932861328,5.559999942779541,3053.833740234375,1e-04
6.409504413604736,30.786882400512695,0.8318268656730652,149.27999877929688,5.800000190734863,3155.269775390625,6.468203544616699,28.54021644592285,0.8246446251869202,137.22000122070312,5.909999847412109,3046.44677734375,1e-04
6.585935115814209,30.53194808959961,0.8279258608818054,151.33999633789062,5.980000019073486,3232.338134765625,6.0901689529418945,28.762826919555664,0.8290039300918579,134.77999877929688,5.559999942779541,3048.3759765625,1e-04
6.740293979644775,30.416851043701172,0.825518786907196,163.77999877929688,6.179999828338623,3524.99658203125,6.211571216583252,28.705425262451172,0.8290528655052185,135.10000610351562,5.619999885559082,3038.4169921875,1e-04
