loss,psnr,ssim,mse,mae,sobel_loss,val_loss,val_psnr,val_ssim,val_mse,val_mae,val_sobel_loss,lr
6.052062034606934,32.05842590332031,0.8406556844711304,138.22230529785156,5.510300159454346,2909.781005859375,5.1866068840026855,30.22797393798828,0.859876275062561,100.4499969482422,4.659999847412109,2190.889892578125,0.0001
5.370899677276611,33.26219940185547,0.8618341088294983,113.06400299072266,4.842599868774414,2437.636474609375,4.971473217010498,30.570335388183597,0.8665204644203186,93.52999877929688,4.489999771118164,2027.60693359375,0.0001
5.190787315368652,33.58477783203125,0.8675488233566284,106.57559967041016,4.6666998863220215,2280.16748046875,4.868290424346924,30.74026107788086,0.8698861002922058,90.08000183105467,4.389999866485596,1944.43798828125,0.0001
5.111051559448242,inf,0.8700371384620667,103.42669677734376,4.584499835968018,2205.093505859375,4.915708065032959,30.735107421875,0.8696348071098328,89.06999969482422,4.440000057220459,1910.57861328125,0.0001
5.05142879486084,inf,0.8718000054359436,100.92459869384766,4.524899959564209,2144.986572265625,4.796748638153076,30.85575485229492,0.8720236420631409,87.43000030517578,4.289999961853027,1882.1048583984373,0.0001
5.044250011444092,33.85755157470703,0.8723540902137756,100.59619903564452,4.518700122833252,2130.840087890625,4.777347564697266,30.90646743774414,0.87290358543396,86.5,4.239999771118164,1859.96044921875,0.0001
5.001428604125977,33.925743103027344,0.8735339641571045,99.00650024414062,4.474100112915039,2092.532470703125,4.748434543609619,30.947996139526367,0.8734884858131409,85.66999816894531,4.21999979019165,1838.080810546875,0.0001
4.967089653015137,inf,0.8746397495269775,97.48470306396484,4.440400123596191,2059.4404296875,4.76198673248291,30.952985763549805,0.8738479614257812,85.58999633789062,4.21999979019165,1836.2149658203125,0.0001
4.963278293609619,inf,0.8749617338180542,97.61830139160156,4.440800189971924,2058.3369140625,4.723138809204102,30.99754905700684,0.8748239278793335,84.81999969482422,4.150000095367432,1817.02490234375,0.0001
4.940711975097656,inf,0.8754581809043884,96.79530334472656,4.411900043487549,2037.85595703125,4.699771404266357,31.036109924316406,0.8750684857368469,84.47000122070312,4.130000114440918,1807.1856689453125,0.0001
4.941779136657715,inf,0.8754740953445435,96.53309631347656,4.412700176239014,2031.702392578125,4.786328315734863,30.94403839111328,0.8738136887550354,85.4000015258789,4.260000228881836,1823.86083984375,0.0001
