psnr,ssim,mse,mae,sobel_loss,loss,val_psnr,val_ssim,val_mse,val_mae,val_sobel_loss,val_val_loss,lr
34.378257751464844,0.880584180355072,89.7406997680664,4.250999927520752,1874.345947265625,5.3744916915893555,31.194805145263672,0.8777706623077393,81.61000061035156,4.070000171661377,1743.1842041015625,5.260903358459473,5e-05
34.412654876708984,0.8808870911598206,90.1072998046875,4.249100208282471,1878.2659912109375,5.94866943359375,31.20050811767578,0.8777636885643005,81.5,4.070000171661377,1740.35595703125,5.2601318359375,5e-05
34.42770767211914,0.8808507919311523,89.79450225830078,4.2459001541137695,1871.904052734375,5.012352466583252,31.185850143432617,0.8777288198471069,81.9000015258789,4.070000171661377,1749.13525390625,5.260231971740723,5e-05
34.42751693725586,0.8809967041015625,89.21399688720703,4.2357001304626465,1859.78515625,4.097703456878662,31.204025268554688,0.8779100775718689,81.4800033569336,4.070000171661377,1740.6541748046875,5.252354145050049,5e-05
34.428462982177734,0.8813613057136536,89.0770034790039,4.226600170135498,1855.31005859375,5.52354097366333,31.204137802124023,0.8780531883239746,81.44000244140625,4.070000171661377,1739.4287109375,5.255002498626709,5e-05
34.472007751464844,0.8814731240272522,89.2113037109375,4.231900215148926,1858.975830078125,4.8609137535095215,31.21233558654785,0.8781337738037109,81.33999633789062,4.070000171661377,1736.607666015625,5.241211891174316,5e-05
34.45114517211914,0.8819570541381836,88.40460205078125,4.215099811553955,1839.3702392578125,4.064352035522461,31.222187042236328,0.8783310651779175,81.19000244140625,4.070000171661377,1732.0548095703125,5.228283405303955,2.5e-05
34.4901123046875,0.8822318315505981,88.53510284423828,4.216800212860107,1841.7275390625,5.320059299468994,31.204483032226562,0.8782296180725098,81.2699966430664,4.070000171661377,1736.3555908203125,5.234318733215332,2.5e-05
34.51670837402344,0.8822524547576904,88.18900299072266,4.206399917602539,1833.524658203125,5.5922627449035645,31.232582092285156,0.8785070180892944,81.05999755859375,4.070000171661377,1728.9669189453125,5.233663082122803,2.5e-05
34.47093200683594,0.8818305730819702,88.34980010986328,4.21589994430542,1836.758056640625,4.984306812286377,31.238290786743164,0.8785381317138672,80.8499984741211,4.070000171661377,1725.5296630859375,5.231973171234131,2.5e-05
34.47119140625,0.8823243975639343,88.08309936523438,4.206900119781494,1830.6710205078125,3.626410961151123,31.23664093017578,0.878529965877533,80.93000030517578,4.070000171661377,1726.3787841796875,5.222873687744141,2.5e-05
34.49976348876953,0.8825801014900208,87.45179748535156,4.18720006942749,1819.4189453125,3.351888418197632,31.228551864624023,0.8786176443099976,81.16999816894531,4.070000171661377,1732.8770751953125,5.222403526306152,2.5e-05
34.49769592285156,0.8824629187583923,87.53130340576172,4.192999839782715,1819.4332275390625,4.531322002410889,31.245136260986328,0.8786232471466064,80.80000305175781,4.059999942779541,1725.0177001953125,5.2226057052612305,2.5e-05
34.51839828491211,0.8827840089797974,87.15979766845703,4.185200214385986,1811.6820068359375,4.999683856964111,31.243675231933594,0.8785378932952881,80.94999694824219,4.059999942779541,1727.0565185546875,5.218630313873291,2.5e-05
34.48591995239258,0.8822479248046875,87.71630096435547,4.200699806213379,1822.775634765625,3.4343533515930176,31.246837615966797,0.878608763217926,80.79000091552734,4.070000171661377,1723.8037109375,5.223455905914307,2.5e-05
34.5008430480957,0.8823360204696655,87.82610321044922,4.197000026702881,1823.410400390625,5.306879043579102,31.24571990966797,0.8787623047828674,80.80000305175781,4.070000171661377,1724.298095703125,5.229891777038574,2.5e-05
34.526611328125,0.8825660943984985,87.75399780273438,4.192999839782715,1822.3681640625,4.981476306915283,31.24954605102539,0.878587543964386,80.7699966430664,4.070000171661377,1723.3199462890625,5.237067699432373,2.5e-05
34.50183868408203,0.8824720978736877,87.58280181884766,4.192399978637695,1820.274169921875,3.1871862411499023,31.239572525024414,0.878627598285675,80.9800033569336,4.070000171661377,1727.80078125,5.233860015869141,2.5e-05
34.519935607910156,0.882805585861206,87.08429718017578,4.184700012207031,1809.6697998046875,4.682704448699951,31.24864959716797,0.8787201642990112,80.79000091552734,4.059999942779541,1722.8575439453125,5.21440315246582,2.5e-05
34.52232360839844,0.88273024559021,87.1675033569336,4.179999828338623,1810.09375,2.819462776184082,31.244041442871094,0.8786216974258423,80.80000305175781,4.070000171661377,1723.6781005859375,5.2263617515563965,2.5e-05
34.54233932495117,0.8829076886177063,87.03880310058594,4.18120002746582,1808.129150390625,5.635566234588623,31.252300262451172,0.8787500262260437,80.70999908447266,4.070000171661377,1721.4451904296875,5.215895175933838,2.5e-05
34.53834533691406,0.882899820804596,86.9541015625,4.178599834442139,1804.8172607421875,5.811666965484619,31.243833541870117,0.8786532878875732,80.80999755859375,4.070000171661377,1724.701416015625,5.218828201293945,2.5e-05
34.50938415527344,0.8828173875808716,87.08200073242188,4.189199924468994,1808.9990234375,3.7038915157318115,31.23727035522461,0.8786926865577698,81.08000183105469,4.070000171661377,1730.02734375,5.230249881744385,2.5e-05
34.496829986572266,0.882691502571106,87.08599853515625,4.186800003051758,1809.40380859375,6.570565223693848,31.24725341796875,0.8787161111831665,80.83000183105469,4.070000171661377,1724.2120361328125,5.217382907867432,2.5e-05
34.55640411376953,0.8831551671028137,86.62329864501953,4.164400100708008,1797.808837890625,3.37105131149292,31.25124740600586,0.878690779209137,80.81999969482422,4.070000171661377,1723.54931640625,5.227382183074951,2.5e-05
34.52366638183594,0.8829720616340637,87.03900146484375,4.177700042724609,1808.524169921875,6.012767791748047,31.248510360717773,0.8786829113960266,80.75,4.070000171661377,1723.3907470703125,5.22536563873291,2.5e-05
34.53718185424805,0.8832018375396729,86.67669677734375,4.17080020904541,1797.334228515625,4.204827308654785,31.264562606811523,0.8789131045341492,80.56999969482422,4.070000171661377,1718.11376953125,5.216141223907471,1.25e-05
34.56387710571289,0.8833184838294983,86.39070129394531,4.158999919891357,1791.6650390625,4.428254127502441,31.256723403930664,0.8788880705833435,80.69000244140625,4.070000171661377,1721.491455078125,5.2133026123046875,1.25e-05
34.528343200683594,0.8832916021347046,86.57689666748047,4.17080020904541,1794.8634033203125,5.28374719619751,31.25902557373047,0.8789026737213135,80.62999725341797,4.070000171661377,1719.1025390625,5.211503028869629,1.25e-05
34.538028717041016,0.8831593990325928,86.74359893798828,4.166200160980225,1798.513427734375,5.407386302947998,31.26263999938965,0.8789114356040955,80.51000213623047,4.070000171661377,1716.2767333984375,5.211952209472656,1.25e-05
34.5391731262207,0.8833522200584412,86.38150024414062,4.16480016708374,1789.06640625,3.867607355117798,31.257770538330078,0.8789566159248352,80.68000030517578,4.059999942779541,1721.438232421875,5.206937313079834,1.25e-05
34.5363655090332,0.8836711049079895,86.09600067138672,4.160399913787842,1784.7652587890625,4.682803630828857,31.261852264404297,0.8789828419685364,80.54000091552734,4.070000171661377,1717.802978515625,5.210711479187012,1.25e-05
34.55333709716797,0.8833320140838623,86.34369659423828,4.159900188446045,1789.909423828125,5.683261871337891,31.261995315551758,0.8789501190185547,80.55000305175781,4.070000171661377,1717.2415771484375,5.204250812530518,1.25e-05
34.549983978271484,0.8833298087120056,86.04329681396484,4.157100200653076,1783.3896484375,5.5473432540893555,31.262968063354492,0.878935694694519,80.55000305175781,4.059999942779541,1716.7965087890625,5.207343578338623,1.25e-05
34.5546875,0.8835707306861877,86.39920043945312,4.161200046539307,1790.9730224609375,4.326379299163818,31.259567260742188,0.8788949847221375,80.62999725341797,4.070000171661377,1719.40234375,5.209436893463135,1.25e-05
34.537879943847656,0.8831905126571655,86.79730224609375,4.171500205993652,1799.041259765625,3.9007599353790283,31.26366424560547,0.8789716958999634,80.62000274658203,4.070000171661377,1718.3670654296875,5.209588527679443,1.25e-05
34.53049087524414,0.8832276463508606,86.6144027709961,4.168700218200684,1794.911376953125,5.802056789398193,31.266881942749023,0.8789083361625671,80.5199966430664,4.070000171661377,1715.9178466796875,5.219764709472656,1.25e-05
34.56992721557617,0.8837993144989014,85.99579620361328,4.1529998779296875,1782.6212158203125,8.194602012634277,31.258432388305664,0.8789260387420654,80.66000366210938,4.059999942779541,1720.4219970703125,5.217184543609619,1.25e-05
34.55751037597656,0.8838680386543274,86.03739929199219,4.151899814605713,1784.61962890625,4.947943210601807,31.25811004638672,0.8789305090904236,80.63999938964844,4.059999942779541,1718.8175048828125,5.2059006690979,1.25e-05
34.569541931152344,0.8838730454444885,85.59110260009766,4.141600131988525,1775.596435546875,5.389432907104492,31.262226104736328,0.8790282607078552,80.58000183105469,4.070000171661377,1717.975830078125,5.20672607421875,1.25e-05
34.52956008911133,0.8836603760719299,85.9397964477539,4.151500225067139,1780.17724609375,5.24403715133667,31.265029907226562,0.8789392113685608,80.58999633789062,4.059999942779541,1717.8985595703125,5.208022594451904,1.25e-05
34.55656814575195,0.8833578824996948,86.5165023803711,4.1656999588012695,1793.85400390625,4.044163703918457,31.256546020507812,0.8789923787117004,80.69000244140625,4.070000171661377,1720.71240234375,5.211343288421631,1.25e-05
34.57908248901367,0.8838037252426147,86.01499938964844,4.152900218963623,1782.46142578125,4.9068708419799805,31.265216827392578,0.8790061473846436,80.55999755859375,4.059999942779541,1718.01611328125,5.206782817840576,1.25e-05
34.54572296142578,0.8837076425552368,85.83999633789062,4.1519999504089355,1779.3223876953125,5.041532516479492,31.26516342163086,0.8789665102958679,80.56999969482422,4.059999942779541,1717.740966796875,5.212796211242676,1.25e-05
34.524478912353516,0.883512020111084,85.89360046386719,4.166100025177002,1781.1722412109375,3.877045154571533,31.266462326049805,0.8789838552474976,80.5199966430664,4.070000171661377,1716.7376708984375,5.206439018249512,1.25e-05
34.55454635620117,0.8832852244377136,86.25700378417969,4.162899971008301,1785.850830078125,4.4352874755859375,31.256542205810547,0.8789981007575989,80.72000122070312,4.070000171661377,1722.1165771484375,5.2097883224487305,1.25e-05
34.579185485839844,0.883979856967926,85.8855972290039,4.147200107574463,1778.3603515625,3.90109920501709,31.268918991088867,0.8790806531906128,80.5,4.059999942779541,1716.3631591796875,5.205247402191162,6.25e-06
34.58076858520508,0.8839432597160339,85.4572982788086,4.139599800109863,1770.6131591796875,5.008721351623535,31.264524459838867,0.8790628910064697,80.58999633789062,4.059999942779541,1717.3223876953125,5.204802513122559,6.25e-06
34.57535934448242,0.8836934566497803,86.09040069580078,4.15880012512207,1782.137939453125,5.314468860626221,31.261005401611328,0.8790327310562134,80.62999725341797,4.070000171661377,1718.788330078125,5.205670356750488,6.25e-06
34.5799560546875,0.8840272426605225,85.69519805908203,4.151800155639648,1775.4169921875,4.78341007232666,31.263059616088867,0.8789844512939453,80.5999984741211,4.059999942779541,1717.89794921875,5.2078166007995605,6.25e-06
34.56764221191406,0.8839405179023743,85.50479888916016,4.146100044250488,1770.5235595703125,4.089687347412109,31.266904830932617,0.8790149092674255,80.54000091552734,4.059999942779541,1716.81005859375,5.2090654373168945,6.25e-06
34.581626892089844,0.88429856300354,85.18879699707031,4.134699821472168,1764.920166015625,4.53435754776001,31.266725540161133,0.8790252804756165,80.58000183105469,4.059999942779541,1717.012451171875,5.206707000732422,6.25e-06
34.57960891723633,0.8840486407279968,85.2594985961914,4.140200138092041,1765.8812255859375,3.1983253955841064,31.265966415405273,0.8790918588638306,80.51000213623047,4.070000171661377,1717.1817626953125,5.208733081817627,6.25e-06
34.5821418762207,0.884006917476654,85.44950103759766,4.137400150299072,1768.5091552734375,5.519703388214111,31.268028259277344,0.879045307636261,80.5199966430664,4.059999942779541,1715.927978515625,5.201475143432617,6.25e-06
34.591552734375,0.8840290307998657,85.6510009765625,4.142600059509277,1773.396240234375,6.024076461791992,31.261903762817383,0.8790550827980042,80.61000061035156,4.070000171661377,1718.559814453125,5.202322959899902,6.25e-06
34.61009216308594,0.8844274282455444,85.22440338134766,4.127200126647949,1764.5899658203125,4.453282356262207,31.267383575439453,0.8790853023529053,80.51000213623047,4.059999942779541,1717.35546875,5.202610969543457,6.25e-06
34.58798599243164,0.8840718865394592,85.49259948730469,4.144000053405762,1770.5106201171875,4.5043792724609375,31.267467498779297,0.879041850566864,80.52999877929688,4.059999942779541,1716.5128173828125,5.2074151039123535,6.25e-06
34.5738639831543,0.8841548562049866,85.48210144042969,4.144899845123291,1770.4178466796875,5.723349094390869,31.267969131469727,0.8790722489356995,80.5199966430664,4.070000171661377,1717.0745849609375,5.207772731781006,6.25e-06
34.62042999267578,0.8843587040901184,84.845703125,4.122600078582764,1756.829345703125,5.881763935089111,31.266441345214844,0.8790719509124756,80.56999969482422,4.070000171661377,1717.446533203125,5.202183723449707,6.25e-06
34.58977127075195,0.8841897249221802,85.46929931640625,4.1407999992370605,1770.0225830078125,4.145021915435791,31.264875411987305,0.8790192604064941,80.55999755859375,4.070000171661377,1717.2598876953125,5.206655502319336,6.25e-06
34.55508804321289,0.88393235206604,85.55709838867188,4.147799968719482,1772.1669921875,3.5869388580322266,31.266708374023438,0.8790951371192932,80.55999755859375,4.059999942779541,1716.785888671875,5.206702709197998,6.25e-06
34.58158874511719,0.8840304613113403,85.8927001953125,4.149099826812744,1777.8094482421875,5.9206085205078125,31.265296936035156,0.879045307636261,80.55999755859375,4.070000171661377,1717.432373046875,5.20848274230957,6.25e-06
34.57170486450195,0.8839538097381592,85.4697036743164,4.142399787902832,1768.519775390625,3.4539294242858887,31.26385498046875,0.8790651559829712,80.62000274658203,4.059999942779541,1718.709716796875,5.203482151031494,6.25e-06
34.564998626708984,0.8839573264122009,85.4885025024414,4.141600131988525,1769.642578125,5.376253128051758,31.26132583618164,0.8790528178215027,80.62999725341797,4.070000171661377,1719.306884765625,5.207050800323486,6.25e-06
34.56076431274414,0.8840522170066833,85.5719985961914,4.1427001953125,1772.8956298828125,5.6845903396606445,31.264944076538086,0.8790434002876282,80.58000183105469,4.070000171661377,1717.615478515625,5.208150863647461,6.25e-06
34.5615119934082,0.8839174509048462,85.6937026977539,4.151100158691406,1772.8001708984375,5.524218559265137,31.26721954345703,0.879141092300415,80.52999877929688,4.070000171661377,1717.0006103515625,5.206101894378662,6.25e-06
