loss,psnr,ssim,mse,mae,sobel_loss,val_loss,val_psnr,val_ssim,val_mse,val_mae,val_sobel_loss
34.30213928222656,4.9171648025512695,0.0035322620533406734,0.3285669982433319,0.4952974021434784,2.8768529891967773,2.497067451477051,5.408313751220703,0.004459698684513569,0.29357361793518066,0.45723792910575867,2.246459722518921
4.452659606933594,5.036402702331543,0.004504302982240915,0.3230407238006592,0.49226391315460205,2.6971993446350098,3.028146743774414,4.507919788360596,0.0029282758478075266,0.3614276051521301,0.5253004431724548,2.7966766357421875
2.5995819568634033,5.107197284698486,0.004517171531915665,0.31869542598724365,0.48749008774757385,2.5816195011138916,1.3632835149765015,5.186224937438965,0.003075703978538513,0.3070286810398102,0.4710786044597626,2.163001775741577
1.9944920539855957,5.144857406616211,0.004649662878364325,0.3161875307559967,0.4840136468410492,2.491429328918457,1.4823522567749023,4.553597927093506,0.00495015736669302,0.36281928420066833,0.5279710292816162,2.194573402404785
1.646101713180542,5.148191928863525,0.004186880774796009,0.3169283866882324,0.4850311577320099,2.3965561389923096,1.0538994073867798,4.890439987182617,0.0031113007571548223,0.32876256108283997,0.4921369254589081,2.3917222023010254
1.3950458765029907,5.2200446128845215,0.0049280221574008465,0.31260284781455994,0.4810934364795685,2.214010238647461,0.883463442325592,5.600781440734863,0.004252124577760696,0.28402864933013916,0.45033562183380127,1.4359614849090576
1.2629338502883911,5.2714362144470215,0.005697788670659065,0.3100208640098572,0.47812336683273315,2.1087350845336914,0.8416264057159424,5.081372261047363,0.004415086004883051,0.3165628910064697,0.4819011986255646,1.8027113676071167
1.1169112920761108,5.299114227294922,0.006894296500831842,0.3124341666698456,0.47930416464805603,1.912018895149231,0.9247335195541382,4.40383243560791,0.05997924879193306,0.3867625296115875,0.5507470965385437,0.594391405582428
1.057018518447876,5.294456958770752,0.008789116516709328,0.3132026195526123,0.4808211922645569,1.7401602268218994,0.741184413433075,6.102517604827881,0.008974786847829819,0.2634662389755249,0.4280329942703247,1.0377956628799438
0.9919793605804443,5.4022908210754395,0.009723230265080929,0.3084356188774109,0.4760971963405609,1.6413463354110718,0.9270327091217041,4.501363277435303,0.01170039176940918,0.37127918004989624,0.5353150367736816,1.5877920389175415
0.9744182825088501,5.476629257202148,0.010678313672542572,0.30464741587638855,0.47240445017814636,1.574002742767334,0.896506130695343,4.940561294555664,0.006402281578630209,0.3305608332157135,0.49636441469192505,1.035707950592041
0.9327746629714966,5.467892646789551,0.010513651184737682,0.3074834942817688,0.4748997390270233,1.5080124139785767,1.0396682024002075,4.578580856323242,0.008630397729575634,0.3647305369377136,0.5299155712127686,1.0823535919189453
0.9175115823745728,5.5129313468933105,0.011631840839982033,0.3048204481601715,0.4714317321777344,1.4509986639022827,0.8794620633125305,6.5281853675842285,0.018711235374212265,0.2568913400173187,0.42013782262802124,0.2032899260520935
0.8624684810638428,5.593384265899658,0.012248175218701363,0.2987090051174164,0.466195672750473,1.4320300817489624,0.6890849471092224,4.755667686462402,0.01021581795066595,0.35274291038513184,0.5178305506706238,1.062323808670044
0.8568212389945984,5.542057991027832,0.014273157343268394,0.3051632046699524,0.47187748551368713,1.3681825399398804,0.8338964581489563,6.5263285636901855,0.018372338265180588,0.2528948485851288,0.41667065024375916,0.3356185257434845
0.8580434918403625,5.570143222808838,0.012691013514995575,0.30116361379623413,0.4690656363964081,1.4836971759796143,0.733557939529419,5.015023708343506,0.005682163871824741,0.3233993947505951,0.488292932510376,1.4317703247070312
0.8452916741371155,5.606537342071533,0.012904436327517033,0.30073022842407227,0.4678722321987152,1.470231056213379,1.0052651166915894,4.4332194328308105,0.07048790901899338,0.381416916847229,0.5446941256523132,0.8464863300323486
0.7911170125007629,5.71658992767334,0.016777632758021355,0.29253652691841125,0.46041247248649597,1.3764933347702026,0.616753101348877,5.325316905975342,0.015184891410171986,0.3026224672794342,0.46695712208747864,1.7187191247940063
4.29694938659668,5.501448154449463,0.008269179612398148,0.301265686750412,0.4693600535392761,1.7070001363754272,0.696129560470581,5.349782943725586,0.002698116935789585,0.29939112067222595,0.46504130959510803,1.4266369342803955
0.7543178796768188,5.618988037109375,0.007288835477083921,0.2983866035938263,0.46705806255340576,1.4236876964569092,0.5947868824005127,5.751095771789551,0.006006612908095121,0.2762787342071533,0.4423646628856659,1.0583871603012085
0.7316601276397705,5.634019374847412,0.009128684177994728,0.30490750074386597,0.4706307649612427,1.2796226739883423,0.7264882922172546,6.309046745300293,0.010285964235663414,0.2581304609775543,0.42320793867111206,0.5309928059577942
0.7140066623687744,5.654906749725342,0.009691779501736164,0.2990885078907013,0.46762770414352417,1.234908938407898,0.8138834238052368,4.4644269943237305,0.0195863489061594,0.38145628571510315,0.5446348786354065,0.7214922308921814
0.7352344989776611,5.696609020233154,0.011613265611231327,0.29793617129325867,0.4657745361328125,1.2144267559051514,0.6810963153839111,4.729661464691162,0.01709914393723011,0.3552970588207245,0.5190484523773193,1.2034608125686646
0.7416179180145264,5.610347747802734,0.010973180644214153,0.30094587802886963,0.46967533230781555,1.292953610420227,0.7746186256408691,4.840824604034424,0.0036388994194567204,0.3347620666027069,0.4982393682003021,2.896183967590332
0.7148763537406921,5.727088451385498,0.011601733043789864,0.2944355309009552,0.4622974693775177,1.2003889083862305,0.6274449825286865,5.449135780334473,0.008554035797715187,0.29496997594833374,0.46063151955604553,1.281996250152588
0.7270736694335938,5.701299667358398,0.0142868896946311,0.297283798456192,0.46656763553619385,1.2162327766418457,0.593956470489502,5.003564834594727,0.016026679426431656,0.3352731466293335,0.5014703273773193,0.9077708721160889
0.7257336378097534,5.647014617919922,0.017815476283431053,0.3031201958656311,0.47068771719932556,1.1951061487197876,0.5938268899917603,5.7599568367004395,0.014793642796576023,0.2758515775203705,0.443746954202652,1.2319037914276123
0.6964597105979919,5.880983829498291,0.018190734088420868,0.2879898250102997,0.4557012617588043,1.1487722396850586,0.571011483669281,4.976049900054932,0.020236587151885033,0.3391692638397217,0.5032266974449158,0.6165487766265869
