loss,psnr,ssim,mse,mae,sobel_loss,val_loss,val_psnr,val_ssim,val_mse,val_mae,val_sobel_loss
36.559757232666016,4.912978172302246,0.003126651979982853,0.3278313875198364,0.49784550070762634,2.912716865539551,7.2311296463012695,4.712796688079834,0.0027400513645261526,0.342178612947464,0.5107319951057434,3.0926501750946045
5.173106670379639,4.9388532638549805,0.0026931934989988804,0.328321635723114,0.4963263273239136,2.7312490940093994,4.209382057189941,5.409087657928467,0.0022735404781997204,0.29858505725860596,0.46697062253952026,2.4895594120025635
2.891690731048584,4.985972881317139,0.0025105676613748074,0.3254597783088684,0.4931347668170929,2.6278557777404785,2.778751850128174,5.270970344543457,0.0025921626947820187,0.30505600571632385,0.4733904302120209,2.2986950874328613
2.1574273109436035,5.018698692321777,0.002841695910319686,0.3245563805103302,0.49172526597976685,2.5193512439727783,1.5987316370010376,4.948883533477783,0.001016540452837944,0.32596713304519653,0.49417316913604736,2.7006919384002686
1.741082787513733,5.100313186645508,0.003066436853259802,0.31801357865333557,0.4876307547092438,2.465780258178711,1.3409438133239746,4.829537391662598,0.0028859868180006742,0.3395833969116211,0.5077050924301147,1.9258742332458496
1.5235188007354736,5.174718856811523,0.004161586053669453,0.3145437240600586,0.48375415802001953,2.3106560707092285,1.3283090591430664,5.066542148590088,0.003672959515824914,0.31813541054725647,0.4866374135017395,2.3537747859954834
1.3535962104797363,5.170318126678467,0.004649090580642223,0.31670233607292175,0.4831409156322479,2.203406572341919,1.1495754718780518,4.983423233032227,0.004168420098721981,0.3272087872028351,0.49542614817619324,1.9612350463867188
1.2136085033416748,5.2203826904296875,0.005040671210736036,0.3153434693813324,0.48428526520729065,2.049767255783081,1.0570279359817505,5.242712497711182,0.004034055862575769,0.3058183491230011,0.4739249348640442,2.1374361515045166
1.1005454063415527,5.369460582733154,0.007335447706282139,0.30656981468200684,0.4749535620212555,1.8982603549957275,1.003791093826294,5.827590465545654,0.007506708614528179,0.2763615846633911,0.44422322511672974,1.7593952417373657
1.0561878681182861,5.343552112579346,0.007641152944415808,0.31152236461639404,0.47945454716682434,1.7941639423370361,0.9148876070976257,4.999076843261719,0.01485840231180191,0.3366219997406006,0.5049802660942078,1.4241260290145874
1.0022975206375122,5.4287028312683105,0.008967877365648746,0.30666422843933105,0.47407984733581543,1.674424648284912,1.2392138242721558,4.752552032470703,0.02847079001367092,0.36220288276672363,0.5300309658050537,1.2937082052230835
0.9517173767089844,5.463813304901123,0.009791840799152851,0.3039837181568146,0.47191399335861206,1.6321836709976196,1.2822476625442505,4.741272926330566,0.08690760284662247,0.37748265266418457,0.5459238290786743,0.7526043653488159
0.9258923530578613,5.551331043243408,0.011146540753543377,0.29860347509384155,0.4677414298057556,1.5926035642623901,0.8144411444664001,5.210917949676514,0.00896976888179779,0.31458935141563416,0.4832138419151306,2.006796360015869
0.9411288499832153,5.441816806793213,0.01122303493320942,0.3059048354625702,0.4749293923377991,1.60148024559021,0.8407712578773499,5.1209001541137695,0.007314892020076513,0.3233799338340759,0.4912779629230499,1.7108092308044434
0.9085586071014404,5.446993827819824,0.00987550150603056,0.30683839321136475,0.47451600432395935,1.572526454925537,1.0283689498901367,5.510074615478516,0.006522294133901596,0.2915533781051636,0.4595096707344055,2.128300905227661
0.8970789313316345,5.50797176361084,0.0110727958381176,0.3040134310722351,0.47170907258987427,1.546277642250061,1.183864712715149,4.942796230316162,0.004119277466088533,0.3298352360725403,0.4977622628211975,2.334679365158081
3.600222110748291,5.2564802169799805,0.0034068217501044273,0.31504350900650024,0.4832184910774231,1.9968925714492798,1.0019993782043457,5.031300067901611,0.0023017714265733957,0.323250949382782,0.49149373173713684,1.8532928228378296
0.8453805446624756,5.392462253570557,0.004755999427288771,0.3103274703025818,0.4788631200790405,1.6539465188980103,0.5689274668693542,5.548242568969727,-0.0002486244775354862,0.29344093799591064,0.4620448648929596,1.6397796869277954
